frame,X_fixed,Y_fixed,VelY_fixed,input,alive,X_px,Y_px,onGround,CamY_px,TgtCamY_px,mode,gravFlipped,shipCeilSlopeHit,shipCeilTileHit,shipCeilSpike,shipFloorSlopeHit,shipFloorTileHit,shipFloorSpike,CamY_fixed,Y_lowB,CamY_lowB
221,0x265F8,0x35100,0x0,0,1,621,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
222,0x268BC,0x35100,0x0,0,1,624,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
223,0x26B80,0x35100,0x0,0,1,627,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
224,0x26E44,0x35100,0x0,0,1,630,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
225,0x27108,0x35100,0x0,0,1,633,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
226,0x273CC,0x35100,0x0,0,1,635,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
227,0x27690,0x35100,0x0,0,1,638,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
228,0x27954,0x35100,0x0,0,1,641,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
229,0x27C18,0x35100,0x0,0,1,644,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
230,0x27EDC,0x35100,0x0,0,1,646,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
231,0x281A0,0x35100,0x0,0,1,649,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
232,0x28464,0x35100,0x0,0,1,652,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
233,0x28728,0x35100,0x0,0,1,655,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
234,0x289EC,0x35100,0x0,0,1,657,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
235,0x28CB0,0x35100,0x0,0,1,660,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
236,0x28F74,0x35100,0x0,0,1,663,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
237,0x29238,0x35100,0x0,0,1,666,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
238,0x294FC,0x35100,0x0,0,1,668,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
239,0x297C0,0x35100,0x0,0,1,671,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
240,0x29A84,0x35100,0x0,0,1,674,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
241,0x29D48,0x35100,0x0,0,1,677,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
242,0x2A00C,0x35100,0x0,0,1,680,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
243,0x2A2D0,0x35100,0x0,0,1,682,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
244,0x2A594,0x35100,0x0,0,1,685,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
245,0x2A858,0x35100,0x0,0,1,688,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
246,0x2AB1C,0x35100,0x0,0,1,691,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
247,0x2ADE0,0x35100,0x0,0,1,693,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
248,0x2B0A4,0x35100,0x0,0,1,696,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
249,0x2B368,0x35100,0x0,0,1,699,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
250,0x2B62C,0x35100,0x0,0,1,702,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
251,0x2B8F0,0x35100,0x0,0,1,704,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
252,0x2BBB4,0x35100,0x0,0,1,707,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
253,0x2BE78,0x35100,0x0,0,1,710,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
254,0x2C13C,0x35100,0x0,0,1,713,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
255,0x2C400,0x35100,0x0,0,1,716,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
256,0x2C6C4,0x35100,0x0,0,1,718,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
257,0x2C988,0x35100,0x0,0,1,721,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
258,0x2CC4C,0x35100,0x0,0,1,724,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
259,0x2CF10,0x35100,0x0,0,1,727,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
260,0x2D1D4,0x35100,0x0,0,1,729,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
261,0x2D498,0x35100,0x0,0,1,732,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
262,0x2D75C,0x35100,0x0,0,1,735,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
263,0x2DA20,0x35100,0x0,0,1,738,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
264,0x2DCE4,0x35100,0x0,0,1,740,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
265,0x2DFA8,0x35100,0x0,0,1,743,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
266,0x2E26C,0x35100,0x0,0,1,746,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
267,0x2E530,0x35100,0x0,0,1,749,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
268,0x2E7F4,0x35100,0x0,0,1,751,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
269,0x2EAB8,0x35100,0x0,0,1,754,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
270,0x2ED7C,0x35100,0x0,0,1,757,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
271,0x2F040,0x35100,0x0,0,1,760,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
272,0x2F304,0x35100,0x0,0,1,763,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
273,0x2F5C8,0x35100,0x0,0,1,765,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
274,0x2F88C,0x35100,0x0,0,1,768,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
275,0x2FB50,0x35100,0x0,0,1,771,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
276,0x2FE14,0x35100,0x0,0,1,774,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
277,0x300D8,0x35100,0x0,0,1,776,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
278,0x3039C,0x35100,0x0,0,1,779,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
279,0x30660,0x35100,0x0,0,1,782,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
280,0x30924,0x35100,0x0,0,1,785,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
281,0x30BE8,0x35100,0x0,0,1,787,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
282,0x30EAC,0x35100,0x0,0,1,790,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
283,0x31170,0x35100,0x0,0,1,793,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
284,0x31434,0x35100,0x0,0,1,796,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
285,0x316F8,0x35100,0x0,0,1,798,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
286,0x319BC,0x35100,0x0,0,1,801,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
287,0x31C80,0x35100,0x0,0,1,804,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
288,0x31F44,0x35100,0x0,0,1,807,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
289,0x32208,0x35100,0x0,0,1,810,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
290,0x324CC,0x35100,0xFFFFFA70,1,1,812,857,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
291,0x32790,0x34BDB,0xFFFFFADB,0,1,815,851,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
292,0x32A54,0x34721,0xFFFFFB46,0,1,818,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
293,0x32D18,0x342D2,0xFFFFFBB1,0,1,821,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
294,0x32FDC,0x33EEE,0xFFFFFC1C,0,1,823,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
295,0x332A0,0x33B75,0xFFFFFC87,0,1,826,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
296,0x33564,0x33867,0xFFFFFCF2,0,1,829,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
297,0x33828,0x335C4,0xFFFFFD5D,0,1,832,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
298,0x33AEC,0x3338C,0xFFFFFDC8,0,1,834,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
299,0x33DB0,0x331BF,0xFFFFFE33,0,1,837,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
300,0x34074,0x3305D,0xFFFFFE9E,0,1,840,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
301,0x34338,0x32F66,0xFFFFFF09,0,1,843,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
302,0x345FC,0x32EDA,0xFFFFFF74,0,1,845,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
303,0x348C0,0x32EB9,0xFFFFFFDF,0,1,848,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
304,0x34B84,0x32F03,0x4A,0,1,851,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
305,0x34E48,0x32FB8,0xB5,0,1,854,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
306,0x3510C,0x330D8,0x120,0,1,857,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
307,0x353D0,0x33263,0x18B,0,1,859,826,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
308,0x35694,0x33459,0x1F6,0,1,862,828,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
309,0x35958,0x336BA,0x261,0,1,865,830,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBA,0x00
310,0x35C1C,0x33986,0x2CC,0,1,868,833,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x86,0x00
311,0x35EE0,0x33CBD,0x337,0,1,870,836,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBD,0x00
312,0x361A4,0x3405F,0x3A2,0,1,873,840,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5F,0x00
313,0x36468,0x3446C,0x40D,0,1,876,844,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x6C,0x00
314,0x3672C,0x348E4,0x478,0,1,879,848,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xE4,0x00
315,0x369F0,0x34DC7,0x4E3,0,1,881,853,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC7,0x00
316,0x36CB4,0x35100,0x0,0,1,884,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
317,0x36F78,0x35100,0x0,0,1,887,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
318,0x3723C,0x35100,0x0,0,1,890,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
319,0x37500,0x35100,0x0,0,1,893,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
320,0x377C4,0x35100,0x0,0,1,895,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
321,0x37A88,0x35100,0x0,0,1,898,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
322,0x37D4C,0x35100,0x0,0,1,901,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
323,0x38010,0x35100,0x0,0,1,904,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
324,0x382D4,0x35100,0x0,0,1,906,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
325,0x38598,0x35100,0x0,0,1,909,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
326,0x3885C,0x35100,0x0,0,1,912,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
327,0x38B20,0x35100,0x0,0,1,915,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
328,0x38DE4,0x35100,0x0,0,1,917,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
329,0x390A8,0x35100,0x0,0,1,920,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
330,0x3936C,0x35100,0x0,0,1,923,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
331,0x39630,0x35100,0x0,0,1,926,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
332,0x398F4,0x35100,0x0,0,1,928,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
333,0x39BB8,0x35100,0xFFFFFA70,1,1,931,857,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
334,0x39E7C,0x34BDB,0xFFFFFADB,0,1,934,851,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
335,0x3A140,0x34721,0xFFFFFB46,0,1,937,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
336,0x3A404,0x342D2,0xFFFFFBB1,0,1,940,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
337,0x3A6C8,0x33EEE,0xFFFFFC1C,0,1,942,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
338,0x3A98C,0x33B75,0xFFFFFC87,0,1,945,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
339,0x3AC50,0x33867,0xFFFFFCF2,0,1,948,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
340,0x3AF14,0x335C4,0xFFFFFD5D,0,1,951,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
341,0x3B1D8,0x3338C,0xFFFFFDC8,0,1,953,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
342,0x3B49C,0x331BF,0xFFFFFE33,0,1,956,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
343,0x3B760,0x3305D,0xFFFFFE9E,0,1,959,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
344,0x3BA24,0x32F66,0xFFFFFF09,0,1,962,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
345,0x3BCE8,0x32EDA,0xFFFFFF74,0,1,964,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
346,0x3BFAC,0x32EB9,0xFFFFFFDF,0,1,967,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
347,0x3C270,0x32F03,0x4A,0,1,970,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
348,0x3C534,0x32FB8,0xB5,0,1,973,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
349,0x3C7F8,0x330D8,0x120,0,1,975,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
350,0x3CABC,0x33263,0x18B,0,1,978,826,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
351,0x3CD80,0x33459,0x1F6,0,1,981,828,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
352,0x3D044,0x336BA,0x261,0,1,984,830,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBA,0x00
353,0x3D308,0x33986,0x2CC,0,1,987,833,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x86,0x00
354,0x3D5CC,0x33CBD,0x337,0,1,989,836,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBD,0x00
355,0x3D890,0x3405F,0x3A2,0,1,992,840,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5F,0x00
356,0x3DB54,0x3446C,0x40D,0,1,995,844,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x6C,0x00
357,0x3DE18,0x348E4,0x478,0,1,998,848,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xE4,0x00
358,0x3E0DC,0x34DC7,0x4E3,0,1,1000,853,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC7,0x00
359,0x3E3A0,0x35100,0xFFFFFA70,1,1,1003,857,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
360,0x3E664,0x34BDB,0xFFFFFADB,0,1,1006,851,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
361,0x3E928,0x34721,0xFFFFFB46,0,1,1009,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
362,0x3EBEC,0x342D2,0xFFFFFBB1,0,1,1011,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
363,0x3EEB0,0x33EEE,0xFFFFFC1C,0,1,1014,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
364,0x3F174,0x33B75,0xFFFFFC87,0,1,1017,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
365,0x3F438,0x33867,0xFFFFFCF2,0,1,1020,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
366,0x3F6FC,0x335C4,0xFFFFFD5D,0,1,1022,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
367,0x3F9C0,0x3338C,0xFFFFFDC8,0,1,1025,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
368,0x3FC84,0x331BF,0xFFFFFE33,0,1,1028,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
369,0x3FF48,0x3305D,0xFFFFFE9E,0,1,1031,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
370,0x4020C,0x32F66,0xFFFFFF09,0,1,1034,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
371,0x404D0,0x32EDA,0xFFFFFF74,0,1,1036,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
372,0x40794,0x32EB9,0xFFFFFFDF,0,1,1039,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
373,0x40A58,0x32F03,0x4A,0,1,1042,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
374,0x40D1C,0x32FB8,0xB5,0,1,1045,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
375,0x40FE0,0x330D8,0x120,0,1,1047,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
376,0x412A4,0x33263,0x18B,0,1,1050,826,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
377,0x41568,0x33459,0x1F6,0,1,1053,828,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
378,0x4182C,0x336BA,0x261,0,1,1056,830,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBA,0x00
379,0x41AF0,0x33986,0x2CC,0,1,1058,833,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x86,0x00
380,0x41DB4,0x33CBD,0x337,0,1,1061,836,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBD,0x00
381,0x42078,0x3405F,0x3A2,0,1,1064,840,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5F,0x00
382,0x4233C,0x3446C,0x40D,0,1,1067,844,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x6C,0x00
383,0x42600,0x348E4,0x478,0,1,1070,848,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xE4,0x00
384,0x428C4,0x34DC7,0x4E3,0,1,1072,853,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC7,0x00
385,0x42B88,0x35100,0x0,0,1,1075,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
386,0x42E4C,0x35100,0x0,0,1,1078,857,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
387,0x43110,0x35100,0xFFFFFA70,1,1,1081,857,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
388,0x433D4,0x34BDB,0xFFFFFADB,0,1,1083,851,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
389,0x43698,0x34721,0xFFFFFB46,0,1,1086,847,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
390,0x4395C,0x342D2,0xFFFFFBB1,0,1,1089,842,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
391,0x43C20,0x33EEE,0xFFFFFC1C,0,1,1092,838,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
392,0x43EE4,0x33B75,0xFFFFFC87,0,1,1094,835,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
393,0x441A8,0x33867,0xFFFFFCF2,0,1,1097,832,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
394,0x4446C,0x335C4,0xFFFFFD5D,0,1,1100,829,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
395,0x44730,0x3338C,0xFFFFFDC8,0,1,1103,827,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
396,0x449F4,0x331BF,0xFFFFFE33,0,1,1105,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
397,0x44CB8,0x3305D,0xFFFFFE9E,0,1,1108,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
398,0x44F7C,0x32F66,0xFFFFFF09,0,1,1111,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
399,0x45240,0x32EDA,0xFFFFFF74,0,1,1114,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
400,0x45504,0x32EB9,0xFFFFFFDF,0,1,1117,822,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
401,0x457C8,0x32F03,0x4A,0,1,1119,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
402,0x45A8C,0x32FB8,0xB5,0,1,1122,823,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
403,0x45D50,0x330D8,0x120,0,1,1125,824,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
404,0x46014,0x33100,0xFFFFFA70,1,1,1128,825,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
405,0x462D8,0x32BDB,0xFFFFFADB,0,1,1130,819,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDB,0x00
406,0x4659C,0x32721,0xFFFFFB46,0,1,1133,815,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x21,0x00
407,0x46860,0x322D2,0xFFFFFBB1,0,1,1136,810,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD2,0x00
408,0x46B24,0x31EEE,0xFFFFFC1C,0,1,1139,806,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xEE,0x00
409,0x46DE8,0x31B75,0xFFFFFC87,0,1,1141,803,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x75,0x00
410,0x470AC,0x31867,0xFFFFFCF2,0,1,1144,800,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x67,0x00
411,0x47370,0x315C4,0xFFFFFD5D,0,1,1147,797,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xC4,0x00
412,0x47634,0x3138C,0xFFFFFDC8,0,1,1150,795,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x8C,0x00
413,0x478F8,0x311BF,0xFFFFFE33,0,1,1152,793,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xBF,0x00
414,0x47BBC,0x3105D,0xFFFFFE9E,0,1,1155,792,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x5D,0x00
415,0x47E80,0x30F66,0xFFFFFF09,0,1,1158,791,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x66,0x00
416,0x48144,0x30EDA,0xFFFFFF74,0,1,1161,790,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xDA,0x00
417,0x48408,0x30EB9,0xFFFFFFDF,0,1,1164,790,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB9,0x00
418,0x486CC,0x30F03,0x4A,0,1,1166,791,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x03,0x00
419,0x48990,0x30FB8,0xB5,0,1,1169,791,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xB8,0x00
420,0x48C54,0x310D8,0x120,0,1,1172,792,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0xD8,0x00
421,0x48F18,0x31263,0x18B,0,1,1175,794,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x63,0x00
422,0x491DC,0x31459,0x1F6,0,1,1177,796,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x59,0x00
423,0x494A0,0x31100,0x0,0,1,1180,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
424,0x49764,0x31100,0x0,0,1,1183,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
425,0x49A28,0x31100,0x0,0,1,1186,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
426,0x49CEC,0x31100,0x0,0,1,1188,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
427,0x49FB0,0x31100,0x0,0,1,1191,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
428,0x4A274,0x31100,0x0,0,1,1194,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
429,0x4A538,0x31100,0x0,0,1,1197,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
430,0x4A7FC,0x31100,0x0,0,1,1199,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
431,0x4AAC0,0x31100,0x0,0,1,1202,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
432,0x4AD84,0x31100,0x0,0,1,1205,793,1,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
433,0x4B048,0x31100,0xFFFFFA70,1,1,1208,793,0,671,672,0,0,0,0,0,0,0,0,0x29F00,0x00,0x00
