frame,X_fixed,Y_fixed,VelY_fixed,VelX_fixed,X_px,Y_px,gravity,mini,gamemode,onGround
1876,0x5094,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1877,0x5058,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1878,0x501C,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1879,0x50E0,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1880,0x50A4,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1881,0x5068,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1882,0x502C,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1883,0x50F0,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1884,0x50B4,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1885,0x5078,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1886,0x503C,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1887,0x5000,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1888,0x50C4,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1889,0x5088,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1890,0x504C,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1891,0x5010,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1892,0x50D4,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1893,0x5098,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1894,0x505C,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1895,0x5020,0x8200,0x0000,0x02C4,80,130,0,0,0,1
1896,0x50E4,0x8200,0xFA70,0x02C4,80,130,0,0,0,0
1897,0x50A8,0x7CDB,0xFADB,0x02C4,80,124,0,0,0,0
1898,0x506C,0x7821,0xFB46,0x02C4,80,120,0,0,0,0
1899,0x5030,0x73D2,0xFBB1,0x02C4,80,115,0,0,0,0
1900,0x50F4,0x6FEE,0xFC1C,0x02C4,80,111,0,0,0,0
1901,0x50B8,0x6C75,0xFC87,0x02C4,80,108,0,0,0,0
1902,0x507C,0x6967,0xFCF2,0x02C4,80,105,0,0,0,0
1903,0x5040,0x66C4,0xFD5D,0x02C4,80,102,0,0,0,0
1904,0x5004,0x648C,0xFDC8,0x02C4,80,100,0,0,0,0
1905,0x50C8,0x62BF,0xFE33,0x02C4,80,98,0,0,0,0
1906,0x508C,0x615D,0xFE9E,0x02C4,80,97,0,0,0,0
1907,0x5050,0x6066,0xFF09,0x02C4,80,96,0,0,0,0
1908,0x5014,0x5FDA,0xFF74,0x02C4,80,95,0,0,0,0
1909,0x50D8,0x5FB9,0xFFDF,0x02C4,80,95,0,0,0,0
1910,0x509C,0x6003,0x004A,0x02C4,80,96,0,0,0,0
1911,0x5060,0x60B8,0x00B5,0x02C4,80,96,0,0,0,0
1912,0x5024,0x61D8,0x0120,0x02C4,80,97,0,0,0,0
1913,0x50E8,0x6363,0x018B,0x02C4,80,99,0,0,0,0
1914,0x50AC,0x6559,0x01F6,0x02C4,80,101,0,0,0,0
1915,0x5070,0x67BA,0x0261,0x02C4,80,103,0,0,0,0
1916,0x5034,0x6A86,0x02CC,0x02C4,80,106,0,0,0,0
1917,0x50F8,0x6DBD,0x0337,0x02C4,80,109,0,0,0,0
1918,0x50BC,0x715F,0x03A2,0x02C4,80,113,0,0,0,0
1919,0x5080,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1920,0x5044,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1921,0x5008,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1922,0x50CC,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1923,0x5090,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1924,0x5054,0x7200,0x0000,0x02C4,80,114,0,0,0,1
1925,0x5018,0x7200,0xFA70,0x02C4,80,114,0,0,0,0
1926,0x50DC,0x6CDB,0xFADB,0x02C4,80,108,0,0,0,0
1927,0x50A0,0x6821,0xFB46,0x02C4,80,104,0,0,0,0
1928,0x5064,0x63D2,0xFBB1,0x02C4,80,99,0,0,0,0
1929,0x5028,0x5FEE,0xFC1C,0x02C4,80,95,0,0,0,0
1930,0x50EC,0x5C75,0xFC87,0x02C4,80,92,0,0,0,0
1931,0x50B0,0x5967,0xFCF2,0x02C4,80,89,0,0,0,0
1932,0x5074,0x56C4,0xFD5D,0x02C4,80,86,0,0,0,0
1933,0x5038,0x548C,0xFDC8,0x02C4,80,84,0,0,0,0
1934,0x50FC,0x52BF,0xFE33,0x02C4,80,82,0,0,0,0
1935,0x50C0,0x515D,0xFE9E,0x02C4,80,81,0,0,0,0
1936,0x5084,0x5066,0xFF09,0x02C4,80,80,0,0,0,0
1937,0x5048,0x4FDA,0xFF74,0x02C4,80,79,0,0,0,0
1938,0x500C,0x4FB9,0xFFDF,0x02C4,80,79,0,0,0,0
1939,0x50D0,0x5003,0x004A,0x02C4,80,80,0,0,0,0
1940,0x5094,0x50B8,0x00B5,0x02C4,80,80,0,0,0,0
1941,0x5058,0x51D8,0x0120,0x02C4,80,81,0,0,0,0
1942,0x501C,0x5363,0x018B,0x02C4,80,83,0,0,0,0
1943,0x50E0,0x5559,0x01F6,0x02C4,80,85,0,0,0,0
1944,0x50A4,0x57BA,0x0261,0x02C4,80,87,0,0,0,0
1945,0x5068,0x5A86,0x02CC,0x02C4,80,90,0,0,0,0
1946,0x502C,0x5DBD,0x0337,0x02C4,80,93,0,0,0,0
1947,0x50F0,0x615F,0x03A2,0x02C4,80,97,0,0,0,0
1948,0x50B4,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1949,0x5078,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1950,0x503C,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1951,0x5000,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1952,0x50C4,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1953,0x5088,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1954,0x504C,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1955,0x5010,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1956,0x50D4,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1957,0x5098,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1958,0x505C,0x6200,0x0000,0x02C4,80,98,0,0,0,1
1959,0x5020,0x6200,0xFA70,0x02C4,80,98,0,0,0,0
1960,0x50E4,0x5CDB,0xFADB,0x02C4,80,92,0,0,0,0
1961,0x50A8,0x5821,0xFB46,0x02C4,80,88,0,0,0,0
1962,0x506C,0x53D2,0xFBB1,0x02C4,80,83,0,0,0,0
1963,0x5030,0x4FEE,0xFC1C,0x02C4,80,79,0,0,0,0
1964,0x50F4,0x4C75,0xFC87,0x02C4,80,76,0,0,0,0
1965,0x50B8,0x4967,0xFCF2,0x02C4,80,73,0,0,0,0
1966,0x507C,0x46C4,0xFD5D,0x02C4,80,70,0,0,0,0
1967,0x5040,0x448C,0xFDC8,0x02C4,80,68,0,0,0,0
1968,0x5004,0x42BF,0xFE33,0x02C4,80,66,0,0,0,0
1969,0x50C8,0x415D,0xFE9E,0x02C4,80,65,0,0,0,0
1970,0x508C,0x4066,0xFF09,0x02C4,80,64,0,0,0,0
1971,0x5050,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
1972,0x5014,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
1973,0x50D8,0x404A,0x004A,0x02C4,80,64,0,0,0,0
1974,0x509C,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
1975,0x5060,0x421F,0x0120,0x02C4,80,66,0,0,0,0
1976,0x5024,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
1977,0x50E8,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
1978,0x50AC,0x4801,0x0261,0x02C4,80,72,0,0,0,0
1979,0x5070,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
1980,0x5034,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
1981,0x50F8,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
1982,0x50BC,0x5300,0xFA70,0x02C4,80,83,0,0,0,0
1983,0x5080,0x4DDB,0xFADB,0x02C4,80,77,0,0,0,0
1984,0x5044,0x4921,0xFB46,0x02C4,80,73,0,0,0,0
1985,0x5008,0x44D2,0xFBB1,0x02C4,80,68,0,0,0,0
1986,0x50CC,0x40EE,0xFC1C,0x02C4,80,64,0,0,0,0
1987,0x5090,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
1988,0x5054,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
1989,0x5018,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
1990,0x50DC,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
1991,0x50A0,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
1992,0x5064,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
1993,0x5028,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
1994,0x50EC,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
1995,0x50B0,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
1996,0x5074,0x404A,0x004A,0x02C4,80,64,0,0,0,0
1997,0x5038,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
1998,0x50FC,0x421F,0x0120,0x02C4,80,66,0,0,0,0
1999,0x50C0,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2000,0x5084,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2001,0x5048,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2002,0x500C,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2003,0x50D0,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2004,0x5094,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2005,0x5058,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
2006,0x501C,0x4CDB,0xFADB,0x02C4,80,76,0,0,0,0
2007,0x50E0,0x4821,0xFB46,0x02C4,80,72,0,0,0,0
2008,0x50A4,0x43D2,0xFBB1,0x02C4,80,67,0,0,0,0
2009,0x5068,0x4000,0xFC1C,0x02C4,80,64,0,0,0,0
2010,0x502C,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2011,0x50F0,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2012,0x50B4,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2013,0x5078,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2014,0x503C,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2015,0x5000,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2016,0x50C4,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2017,0x5088,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2018,0x504C,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2019,0x5010,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2020,0x50D4,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2021,0x5098,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2022,0x505C,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2023,0x5020,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2024,0x50E4,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2025,0x50A8,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2026,0x506C,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2027,0x5030,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2028,0x50F4,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2029,0x50B8,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
2030,0x507C,0x4CDB,0xFADB,0x02C4,80,76,0,0,0,0
2031,0x5040,0x4821,0xFB46,0x02C4,80,72,0,0,0,0
2032,0x5004,0x43D2,0xFBB1,0x02C4,80,67,0,0,0,0
2033,0x50C8,0x4000,0xFC1C,0x02C4,80,64,0,0,0,0
2034,0x508C,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2035,0x5050,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2036,0x5014,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2037,0x50D8,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2038,0x509C,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2039,0x5060,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2040,0x5024,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2041,0x50E8,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2042,0x50AC,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2043,0x5070,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2044,0x5034,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2045,0x50F8,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2046,0x50BC,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2047,0x5080,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2048,0x5044,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2049,0x5008,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2050,0x50CC,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2051,0x5090,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2052,0x5054,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2053,0x5018,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2054,0x50DC,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2055,0x50A0,0x5300,0xFA70,0x02C4,80,83,0,0,0,0
2056,0x5064,0x4DDB,0xFADB,0x02C4,80,77,0,0,0,0
2057,0x5028,0x4921,0xFB46,0x02C4,80,73,0,0,0,0
2058,0x50EC,0x44D2,0xFBB1,0x02C4,80,68,0,0,0,0
2059,0x50B0,0x40EE,0xFC1C,0x02C4,80,64,0,0,0,0
2060,0x5074,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2061,0x5038,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2062,0x50FC,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2063,0x50C0,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2064,0x5084,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2065,0x5048,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2066,0x500C,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2067,0x50D0,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2068,0x5094,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2069,0x5058,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2070,0x501C,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2071,0x50E0,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2072,0x50A4,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2073,0x5068,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2074,0x502C,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2075,0x50F0,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2076,0x50B4,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2077,0x5078,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2078,0x503C,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2079,0x5000,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2080,0x50C4,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2081,0x5088,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2082,0x504C,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2083,0x5010,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
2084,0x50D4,0x4CDB,0xFADB,0x02C4,80,76,0,0,0,0
2085,0x5098,0x4821,0xFB46,0x02C4,80,72,0,0,0,0
2086,0x505C,0x43D2,0xFBB1,0x02C4,80,67,0,0,0,0
2087,0x5020,0x4000,0xFC1C,0x02C4,80,64,0,0,0,0
2088,0x50E4,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2089,0x50A8,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2090,0x506C,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2091,0x5030,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2092,0x50F4,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2093,0x50B8,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2094,0x507C,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2095,0x5040,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2096,0x5004,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2097,0x50C8,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2098,0x508C,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2099,0x5050,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2100,0x5014,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2101,0x50D8,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2102,0x509C,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2103,0x5060,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2104,0x5024,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2105,0x50E8,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2106,0x50AC,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
2107,0x5070,0x4CDB,0xFADB,0x02C4,80,76,0,0,0,0
2108,0x5034,0x4821,0xFB46,0x02C4,80,72,0,0,0,0
2109,0x50F8,0x43D2,0xFBB1,0x02C4,80,67,0,0,0,0
2110,0x50BC,0x4000,0xFC1C,0x02C4,80,64,0,0,0,0
2111,0x5080,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2112,0x5044,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2113,0x5008,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2114,0x50CC,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2115,0x5090,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2116,0x5054,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2117,0x5018,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2118,0x50DC,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2119,0x50A0,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2120,0x5064,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2121,0x5028,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2122,0x50EC,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2123,0x50B0,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2124,0x5074,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2125,0x5038,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2126,0x50FC,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2127,0x50C0,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2128,0x5084,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2129,0x5048,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2130,0x500C,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2131,0x50D0,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2132,0x5094,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
2133,0x5058,0x4CDB,0xFADB,0x02C4,80,76,0,0,0,0
2134,0x501C,0x4821,0xFB46,0x02C4,80,72,0,0,0,0
2135,0x50E0,0x43D2,0xFBB1,0x02C4,80,67,0,0,0,0
2136,0x50A4,0x4000,0xFC1C,0x02C4,80,64,0,0,0,0
2137,0x5068,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2138,0x502C,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2139,0x50F0,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2140,0x50B4,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2141,0x5078,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2142,0x503C,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2143,0x5000,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2144,0x50C4,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2145,0x5088,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2146,0x504C,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2147,0x5010,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2148,0x50D4,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2149,0x5098,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2150,0x505C,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2151,0x5020,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2152,0x50E4,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2153,0x50A8,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2154,0x506C,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2155,0x5030,0x55B3,0x040D,0x02C4,80,85,0,0,0,0
2156,0x50F4,0x5A2B,0x0478,0x02C4,80,90,0,0,0,0
2157,0x50B8,0x5F0E,0x04E3,0x02C4,80,95,0,0,0,0
2158,0x507C,0x645C,0x054E,0x02C4,80,100,0,0,0,0
2159,0x5040,0x6A15,0x05B9,0x02C4,80,106,0,0,0,0
2160,0x5004,0x7039,0x0624,0x02C4,80,112,0,0,0,0
2161,0x50C8,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2162,0x508C,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2163,0x5050,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2164,0x5014,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2165,0x50D8,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2166,0x509C,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2167,0x5060,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2168,0x5024,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2169,0x50E8,0x7300,0x0000,0x02C4,80,115,0,0,0,1
2170,0x50AC,0x7300,0xFA70,0x02C4,80,115,0,0,0,0
2171,0x5070,0x6DDB,0xFADB,0x02C4,80,109,0,0,0,0
2172,0x5034,0x6921,0xFB46,0x02C4,80,105,0,0,0,0
2173,0x50F8,0x64D2,0xFBB1,0x02C4,80,100,0,0,0,0
2174,0x50BC,0x60EE,0xFC1C,0x02C4,80,96,0,0,0,0
2175,0x5080,0x5D75,0xFC87,0x02C4,80,93,0,0,0,0
2176,0x5044,0x5A67,0xFCF2,0x02C4,80,90,0,0,0,0
2177,0x5008,0x57C4,0xFD5D,0x02C4,80,87,0,0,0,0
2178,0x50CC,0x558C,0xFDC8,0x02C4,80,85,0,0,0,0
2179,0x5090,0x53BF,0xFE33,0x02C4,80,83,0,0,0,0
2180,0x5054,0x525D,0xFE9E,0x02C4,80,82,0,0,0,0
2181,0x5018,0x5166,0xFF09,0x02C4,80,81,0,0,0,0
2182,0x50DC,0x50DA,0xFF74,0x02C4,80,80,0,0,0,0
2183,0x50A0,0x50B9,0xFFDF,0x02C4,80,80,0,0,0,0
2184,0x5064,0x5103,0x004A,0x02C4,80,81,0,0,0,0
2185,0x5028,0x51B8,0x00B5,0x02C4,80,81,0,0,0,0
2186,0x50EC,0x52D8,0x0120,0x02C4,80,82,0,0,0,0
2187,0x50B0,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2188,0x5074,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2189,0x5038,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2190,0x50FC,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2191,0x50C0,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2192,0x5084,0x5300,0x0000,0x02C4,80,83,0,0,0,1
2193,0x5048,0x5300,0xFA70,0x02C4,80,83,0,0,0,0
2194,0x500C,0x4DDB,0xFADB,0x02C4,80,77,0,0,0,0
2195,0x50D0,0x4921,0xFB46,0x02C4,80,73,0,0,0,0
2196,0x5094,0x44D2,0xFBB1,0x02C4,80,68,0,0,0,0
2197,0x5058,0x40EE,0xFC1C,0x02C4,80,64,0,0,0,0
2198,0x501C,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2199,0x50E0,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2200,0x50A4,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2201,0x5068,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2202,0x502C,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2203,0x50F0,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2204,0x50B4,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2205,0x5078,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2206,0x503C,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2207,0x5000,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2208,0x50C4,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2209,0x5088,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2210,0x504C,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2211,0x5010,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2212,0x50D4,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2213,0x5098,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2214,0x505C,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2215,0x5020,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2216,0x50E4,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
2217,0x50A8,0x4CDB,0xFADB,0x02C4,80,76,0,0,0,0
2218,0x506C,0x4821,0xFB46,0x02C4,80,72,0,0,0,0
2219,0x5030,0x43D2,0xFBB1,0x02C4,80,67,0,0,0,0
2220,0x50F4,0x4000,0xFC1C,0x02C4,80,64,0,0,0,0
2221,0x50B8,0x4000,0xFC87,0x02C4,80,64,0,0,0,0
2222,0x507C,0x4000,0xFCF2,0x02C4,80,64,0,0,0,0
2223,0x5040,0x4000,0xFD5D,0x02C4,80,64,0,0,0,0
2224,0x5004,0x4000,0xFDC8,0x02C4,80,64,0,0,0,0
2225,0x50C8,0x4000,0xFE33,0x02C4,80,64,0,0,0,0
2226,0x508C,0x4000,0xFE9E,0x02C4,80,64,0,0,0,0
2227,0x5050,0x4000,0xFF09,0x02C4,80,64,0,0,0,0
2228,0x5014,0x4000,0xFF74,0x02C4,80,64,0,0,0,0
2229,0x50D8,0x4000,0xFFDF,0x02C4,80,64,0,0,0,0
2230,0x509C,0x404A,0x004A,0x02C4,80,64,0,0,0,0
2231,0x5060,0x40FF,0x00B5,0x02C4,80,64,0,0,0,0
2232,0x5024,0x421F,0x0120,0x02C4,80,66,0,0,0,0
2233,0x50E8,0x43AA,0x018B,0x02C4,80,67,0,0,0,0
2234,0x50AC,0x45A0,0x01F6,0x02C4,80,69,0,0,0,0
2235,0x5070,0x4801,0x0261,0x02C4,80,72,0,0,0,0
2236,0x5034,0x4ACD,0x02CC,0x02C4,80,74,0,0,0,0
2237,0x50F8,0x4E04,0x0337,0x02C4,80,78,0,0,0,0
2238,0x50BC,0x51A6,0x03A2,0x02C4,80,81,0,0,0,0
2239,0x5080,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2240,0x5044,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2241,0x5008,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2242,0x50CC,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2243,0x5090,0x5200,0x0000,0x02C4,80,82,0,0,0,1
2244,0x5054,0x5200,0xFA70,0x02C4,80,82,0,0,0,0
